   3.20011117287382e+02   3.81324109581121e-01   1.75593660275958e-01   1.32049736016197e-01   3.35661614024643e-01
   3.20511395219566e+02   3.81112939794865e-01   1.74928750659846e-01   1.31586691506287e-01   3.34632824331476e-01
   3.21011673151751e+02   3.80631403316318e-01   1.74031722648973e-01   1.31011079678753e-01   3.33136824503673e-01
   3.21511951083936e+02   3.79941819560375e-01   1.72926116539514e-01   1.30378397660134e-01   3.31224491187689e-01
   3.22012229016120e+02   3.79031991360245e-01   1.71582876446604e-01   1.29686123539302e-01   3.28842677199235e-01
   3.22512506948305e+02   3.77929396545727e-01   1.70008531089820e-01   1.28953482665615e-01   3.26008480153691e-01
   3.23012784880489e+02   3.76649427209427e-01   1.68212657934828e-01   1.28185267296601e-01   3.22742673357537e-01
   3.23513062812674e+02   3.75267276514163e-01   1.66199312370995e-01   1.27443105866402e-01   3.19067894379820e-01
   3.24013340744858e+02   3.73870962042325e-01   1.64080907092688e-01   1.26752048618470e-01   3.15199998430307e-01
   3.24513618677043e+02   3.72445582784829e-01   1.61774731297214e-01   1.26124003700573e-01   3.10992371826086e-01
   3.25013896609227e+02   3.71143133449237e-01   1.59435326859160e-01   1.25624795346748e-01   3.06746431230547e-01
   3.25514174541412e+02   3.70010725131010e-01   1.57137151904479e-01   1.25261314459597e-01   3.02602173231888e-01
   3.26014452473596e+02   3.69059417434598e-01   1.54840439296927e-01   1.25053411357308e-01   2.98492023876703e-01
   3.26514730405781e+02   3.68404717096058e-01   1.52736845924331e-01   1.25027468751749e-01   2.94773681514491e-01
   3.27015008337966e+02   3.68044181956487e-01   1.50773102214643e-01   1.25200177060258e-01   2.91352657167048e-01
   3.27515286270150e+02   3.68010127850252e-01   1.49101319225652e-01   1.25545900729162e-01   2.88501351690825e-01
   3.28015564202335e+02   3.68296896974655e-01   1.47686275608042e-01   1.26074850037637e-01   2.86156673053498e-01
   3.28515842134519e+02   3.68863932223086e-01   1.46549977585400e-01   1.26747367987925e-01   2.84349768384445e-01
   3.29016120066704e+02   3.69678093014603e-01   1.45693822545147e-01   1.27536757620461e-01   2.83077542353569e-01
   3.29516397998888e+02   3.70748422027216e-01   1.45044680542358e-01   1.28481148760476e-01   2.82213198558659e-01
   3.30016675931073e+02   3.71992280526491e-01   1.44623328805389e-01   1.29502559642306e-01   2.81779074909701e-01
   3.30516953863257e+02   3.73489769938854e-01   1.44397439825148e-01   1.30688759412057e-01   2.81732829301342e-01
   3.31017231795442e+02   3.75162461068623e-01   1.44407574786550e-01   1.31955707788749e-01   2.82133297257623e-01
   3.31517509727626e+02   3.77160420034792e-01   1.44683815095800e-01   1.33435778199096e-01   2.83060628209906e-01
   3.32017787659811e+02   3.79467912168321e-01   1.45301644749705e-01   1.35089503459053e-01   2.84647519190090e-01
   3.32518065591996e+02   3.82199162981315e-01   1.46382072586778e-01   1.36981630498931e-01   2.87130965850921e-01
   3.33018343524180e+02   3.85393879507540e-01   1.48007346638033e-01   1.39121076431166e-01   2.90667606313835e-01
   3.33518621456365e+02   3.89096598627636e-01   1.50280737156288e-01   1.41505172598225e-01   2.95455118337179e-01
   3.34018899388549e+02   3.93334687160520e-01   1.53247617133801e-01   1.44134590016701e-01   3.01587073997147e-01
   3.34519177320734e+02   3.98150098173139e-01   1.56978403197860e-01   1.46999360550536e-01   3.09209227972418e-01
   3.35019455252918e+02   4.03604802847797e-01   1.61503201211941e-01   1.50126617449006e-01   3.18401578542508e-01
   3.35519733185103e+02   4.09472136320972e-01   1.66593142816253e-01   1.53342121710274e-01   3.28736855770087e-01
   3.36020011117287e+02   4.15841273743343e-01   1.72263074510758e-01   1.56700460071581e-01   3.40278783419641e-01
   3.36520289049472e+02   4.22661161724717e-01   1.78420206844876e-01   1.60150493430219e-01   3.52879683610755e-01
   3.37020566981656e+02   4.29622573013248e-01   1.84696938730012e-01   1.63532189542475e-01   3.65839159700313e-01
   3.37520844913841e+02   4.36863016009816e-01   1.91205038273333e-01   1.66916116637979e-01   3.79407326728160e-01
   3.38021122846026e+02   4.44105047996860e-01   1.97659956009814e-01   1.70160672438292e-01   3.93026419582601e-01
   3.38521400778210e+02   4.51263341341318e-01   2.03969231496773e-01   1.73252467281689e-01   4.06509317465749e-01
   3.39021678710395e+02   4.58254792458979e-01   2.10082015653134e-01   1.76152030569358e-01   4.19743060867230e-01
   3.39521956642579e+02   4.65008485497135e-01   2.15958074241578e-01   1.78838226708797e-01   4.32627044126921e-01
   3.40022234574764e+02   4.71303845174032e-01   2.21428154704155e-01   1.81218319696059e-01   4.44775137772428e-01
   3.40522512506948e+02   4.77388782784035e-01   2.26756088058301e-01   1.83415758383100e-01   4.56722692760061e-01
   3.41022790439133e+02   4.82957658516855e-01   2.31685429995499e-01   1.85307525519140e-01   4.67887158013994e-01
   3.41523068371317e+02   4.88120147008428e-01   2.36335560442489e-01   1.86958141314025e-01   4.78496429360595e-01
   3.42023346303502e+02   4.92921699112459e-01   2.40790247515263e-01   1.88378563595398e-01   4.88704079044422e-01
   3.42523624235686e+02   4.97217161272617e-01   2.44903523075871e-01   1.89536985843065e-01   4.98166051640025e-01
   3.43023902167871e+02   5.01186573916054e-01   2.48874511921397e-01   1.90499547635501e-01   5.07297891205169e-01
   3.43524180100056e+02   5.04734707709367e-01   2.52622572093788e-01   1.91234892021376e-01   5.15900199711899e-01
   3.44024458032240e+02   5.07916918952713e-01   2.56179817680309e-01   1.91785443797144e-01   5.24034747768054e-01
   3.44524735964425e+02   5.10691333604486e-01   2.59496146660953e-01   1.92145766648655e-01   5.31579226055112e-01
   3.45025013896609e+02   5.13211863915929e-01   2.62770806653540e-01   1.92350907572446e-01   5.38956101380067e-01
   3.45525291828794e+02   5.15396928266380e-01   2.65910883649632e-01   1.92382788220380e-01   5.45950506994121e-01
   3.46025569760978e+02   5.17292132242341e-01   2.68908990638270e-01   1.92286523289410e-01   5.52555461356614e-01
   3.46525847693163e+02   5.18925989693280e-01   2.71793729650566e-01   1.92072644664884e-01   5.58830012043096e-01
   3.47026125625347e+02   5.20310734309577e-01   2.74635360160009e-01   1.91720712623899e-01   5.64906186509144e-01
   3.47526403557532e+02   5.21480116821943e-01   2.77417852175624e-01   1.91266994411423e-01   5.70761177939781e-01
   3.48026681489717e+02   5.22410588995437e-01   2.80084426391799e-01   1.90717133642608e-01   5.76276448282176e-01
   3.48526959421901e+02   5.23144180317818e-01   2.82705951965298e-01   1.90074499070508e-01   5.81597899218652e-01
   3.49027237354086e+02   5.23707704934168e-01   2.85281191920127e-01   1.89360230681917e-01   5.86731822664651e-01
   3.49527515286270e+02   5.24102845052654e-01   2.87813080667142e-01   1.88574341611849e-01   5.91682555020817e-01
   3.50027793218455e+02   5.24320852538024e-01   2.90334054504268e-01   1.87699020801625e-01   5.96503270345202e-01
   3.50528071150639e+02   5.24388756838432e-01   2.92776126687287e-01   1.86778500326245e-01   6.01081278873206e-01
   3.51028349082824e+02   5.24312305321165e-01   2.95243999443445e-01   1.85780189084695e-01   6.05606755812838e-01
   3.51528627015008e+02   5.24115141162935e-01   2.97652768842643e-01   1.84749948004596e-01   6.09937240772316e-01
   3.52028904947193e+02   5.23796812903492e-01   3.00069912245557e-01   1.83664696743812e-01   6.14192316563026e-01
   3.52529182879377e+02   5.23350503246871e-01   3.02431946998683e-01   1.82540322154968e-01   6.18255759428071e-01
   3.53029460811562e+02   5.22779584253346e-01   3.04820826771275e-01   1.81353594266357e-01   6.22272731226416e-01
   3.53529738743746e+02   5.22143036504495e-01   3.07199293910132e-01   1.80155614969390e-01   6.26206017738395e-01
   3.54030016675931e+02   5.21360400807847e-01   3.09572000478750e-01   1.78891991196809e-01   6.30023464168293e-01
   3.54530294608116e+02   5.20526801191544e-01   3.11932028330420e-01   1.77626882025720e-01   6.33760504189630e-01
   3.55030572540300e+02   5.19610010058790e-01   3.14240299443643e-01   1.76349646427767e-01   6.37334588780293e-01
   3.55530850472485e+02   5.18584894003221e-01   3.16618629333692e-01   1.75010736255587e-01   6.40940490394161e-01
   3.56031128404669e+02   5.17486192910536e-01   3.18958228470692e-01   1.73662338500424e-01   6.44410418778317e-01
   3.56531406336854e+02   5.16311963671982e-01   3.21336099472724e-01   1.72282667789965e-01   6.47873507243287e-01
   3.57031684269038e+02   5.15031881222832e-01   3.23721755518890e-01   1.70861758331705e-01   6.51261601902340e-01
   3.57531962201223e+02   5.13719774986393e-01   3.26075013519031e-01   1.69454645389523e-01   6.54547229876157e-01
   3.58032240133407e+02   5.12345338231614e-01   3.28451866351636e-01   1.68028603303287e-01   6.57807648410612e-01
   3.58532518065592e+02   5.10888129479774e-01   3.30860162096500e-01   1.66570098362515e-01   6.61044025732248e-01
   3.59032795997777e+02   5.09379270056245e-01   3.33251956637235e-01   1.65109165172518e-01   6.64194437883202e-01
   3.59533073929961e+02   5.07825745855244e-01   3.35648871157022e-01   1.63644501999063e-01   6.67298501061417e-01
   3.60033351862146e+02   5.06181188618558e-01   3.38088715964473e-01   1.62141147343877e-01   6.70391480490998e-01
   3.60533629794330e+02   5.04512262244239e-01   3.40484934065606e-01   1.60656679679725e-01   6.73370855647744e-01
   3.61033907726515e+02   5.02797326998518e-01   3.42927757313414e-01   1.59158665147316e-01   6.76369778484474e-01
   3.61534185658699e+02   5.00998148180365e-01   3.45376727620088e-01   1.57634955277682e-01   6.79301655335651e-01
   3.62034463590884e+02   4.99178500480955e-01   3.47844844873510e-01   1.56118330658015e-01   6.82223016381648e-01
   3.62534741523068e+02   4.97295803132932e-01   3.50306899435904e-01   1.54590568938735e-01   6.85070136128141e-01
   3.63035019455253e+02   4.95353986799578e-01   3.52807102137730e-01   1.53045225254217e-01   6.87914380225929e-01
   3.63535297387437e+02   4.93372328251276e-01   3.55339576732777e-01   1.51494271595929e-01   6.90756969901178e-01
   3.64035575319622e+02   4.91341797099468e-01   3.57868000333757e-01   1.49940089552442e-01   6.93536364320395e-01
   3.64535853251807e+02   4.89281543669413e-01   3.60408285379061e-01   1.48389661302589e-01   6.96288422904335e-01
   3.65036131183991e+02   4.87200225166968e-01   3.62939497208178e-01   1.46851126135874e-01   6.98986503986111e-01
   3.65536409116176e+02   4.85067717969612e-01   3.65500117782215e-01   1.45301858121751e-01   7.01671858998763e-01
   3.66036687048360e+02   4.82827952909635e-01   3.68132052014534e-01   1.43706747795079e-01   7.04374079926764e-01
   3.66536964980545e+02   4.80649580569846e-01   3.70702703698691e-01   1.42174281105245e-01   7.06992499097261e-01
   3.67037242912729e+02   4.78393631719678e-01   3.73317352012557e-01   1.40616036152750e-01   7.09603944089427e-01
   3.67537520844914e+02   4.76073824741456e-01   3.75966783645491e-01   1.39041221071350e-01   7.12201966786133e-01
   3.68037798777098e+02   4.73769567660973e-01   3.78610541902226e-01   1.37495461201660e-01   7.14773657785538e-01
   3.68538076709283e+02   4.71347645528390e-01   3.81316291407631e-01   1.35903401055112e-01   7.17339297133399e-01
   3.69038354641467e+02   4.69004360965776e-01   3.83961334195507e-01   1.34378847334182e-01   7.19836368467219e-01
   3.69538632573652e+02   4.66538821746506e-01   3.86691194803314e-01   1.32803155930230e-01   7.22357119344019e-01
   3.70038910505837e+02   4.64023529842189e-01   3.89454126707445e-01   1.31219697164722e-01   7.24868661866601e-01
   3.70539188438021e+02   4.61557746589994e-01   3.92156290568848e-01   1.29688293639850e-01   7.27296309795458e-01
   3.71039466370206e+02   4.59036279403630e-01   3.94908912956990e-01   1.28143388481408e-01   7.29736650686094e-01
   3.71539744302390e+02   4.56469853934555e-01   3.97689482716040e-01   1.26593677432729e-01   7.32163488896634e-01
   3.72040022234575e+02   4.53866803189117e-01   4.00485206645506e-01   1.25044998342861e-01   7.34563595859346e-01
   3.72540300166759e+02   4.51198596764345e-01   4.03341882404582e-01   1.23478707003545e-01   7.36983517853683e-01
   3.73040578098944e+02   4.48558266694558e-01   4.06155684705824e-01   1.21950116191299e-01   7.39334639630824e-01
   3.73540856031128e+02   4.45839967719275e-01   4.09028971541405e-01   1.20398948945216e-01   7.41695294976434e-01
   3.74041133963313e+02   4.43141317641239e-01   4.11884297108887e-01   1.18877927540744e-01   7.44017599504830e-01
   3.74541411895498e+02   4.40400553222941e-01   4.14773965932540e-01   1.17353489615890e-01   7.46336125906647e-01
   3.75041689827682e+02   4.37636199982855e-01   4.17665860697334e-01   1.15837701847174e-01   7.48618258005854e-01
   3.75541967759867e+02   4.34816159650768e-01   4.20607920569782e-01   1.14311375151233e-01   7.50909258529815e-01
   3.76042245692051e+02   4.31952526224804e-01   4.23583690793943e-01   1.12782065284670e-01   7.53193667874732e-01
   3.76542523624236e+02   4.29119172546152e-01   4.26518652935451e-01   1.11288800697746e-01   7.55417130497854e-01
   3.77042801556420e+02   4.26204222620140e-01   4.29532364359320e-01   1.09771931280345e-01   7.57670712568487e-01
   3.77543079488605e+02   4.23320148025984e-01   4.32509874191755e-01   1.08290187105389e-01   7.59870677406090e-01
   3.78043357420789e+02   4.20408502765940e-01   4.35509121424368e-01   1.06813194536117e-01   7.62058239042294e-01
   3.78543635352974e+02   4.17459824625023e-01   4.38535943777355e-01   1.05336726598730e-01   7.64235076612165e-01
   3.79043913285158e+02   4.14473813084671e-01   4.41593189322411e-01   1.03860617335178e-01   7.66404433616255e-01
   3.79544191217343e+02   4.11451536166432e-01   4.44680961092550e-01   1.02385529938447e-01   7.68566788642893e-01
   3.80044469149528e+02   4.08393762648691e-01   4.47791575377600e-01   1.00912765725650e-01   7.70712506862013e-01
   3.80544747081712e+02   4.05360552366793e-01   4.50880712693570e-01   9.94693957518122e-02   7.72822100701254e-01
   3.81045025013897e+02   4.02272371444122e-01   4.54010506305111e-01   9.80191403444138e-02   7.74926003488353e-01
   3.81545302946081e+02   3.99191778401369e-01   4.57146341733781e-01   9.65887884005820e-02   7.77018698992695e-01
   3.82045580878266e+02   3.96028473855209e-01   4.60334463023351e-01   9.51407972908656e-02   7.79102635880955e-01
   3.82545858810450e+02   3.92920944435106e-01   4.63480113577941e-01   9.37344929759770e-02   7.81144689448133e-01
   3.83046136742635e+02   3.89771927546673e-01   4.66660963266786e-01   9.23271472186459e-02   7.83182111845906e-01
   3.83546414674819e+02   3.86593064995756e-01   4.69868947975943e-01   9.09238908047092e-02   7.85211790080940e-01
   3.84046692607004e+02   3.83381526032462e-01   4.73102423400205e-01   8.95240181261823e-02   7.87229771788981e-01
   3.84546970539188e+02   3.80139689366654e-01   4.76365462908037e-01   8.81281884644524e-02   7.89242279401211e-01
   3.85047248471373e+02   3.76870735706335e-01   4.79641931138559e-01   8.67389444572109e-02   7.91231589588904e-01
   3.85547526403557e+02   3.73649731747480e-01   4.82886357922968e-01   8.53853735019985e-02   7.93189509430156e-01
   3.86047804335742e+02   3.70350069193581e-01   4.86189507940943e-01   8.40170030755110e-02   7.95147249748314e-01
   3.86548082267927e+02   3.67096471761698e-01   4.89455488368028e-01   8.26833171730370e-02   7.97067155578531e-01
   3.87048360200111e+02   3.63729196396208e-01   4.92828753869286e-01   8.13201808773116e-02   7.99022113165806e-01
   3.87548638132296e+02   3.60453457813343e-01   4.96114585319146e-01   8.00098110787763e-02   8.00908635005320e-01
   3.88048916064480e+02   3.57056376769226e-01   4.99504676865816e-01   7.86684777426021e-02   8.02820987692781e-01
   3.88549193996665e+02   3.53691189688776e-01   5.02871477390038e-01   7.73552624061474e-02   8.04704078256272e-01
   3.89049471928849e+02   3.50338677353801e-01   5.06219569311249e-01   7.60630783761096e-02   8.06552159855088e-01
   3.89549749861034e+02   3.46938647750358e-01   5.09622031329020e-01   7.47678330856228e-02   8.08412543330353e-01
   3.90050027793218e+02   3.43518425455327e-01   5.13035405659938e-01   7.34812000527479e-02   8.10251871016773e-01
   3.90550305725403e+02   3.40146811645231e-01   5.16413456163051e-01   7.22271304058633e-02   8.12060203845563e-01
   3.91050583657588e+02   3.36720950612790e-01   5.19835094928998e-01   7.09687322831894e-02   8.13864140532622e-01
   3.91550861589772e+02   3.33249064302589e-01   5.23292995008366e-01   6.97093506329447e-02   8.15660045411286e-01
   3.92051139521957e+02   3.29849117707875e-01   5.26697125117472e-01   6.84896232505951e-02   8.17419768172688e-01
   3.92551417454141e+02   3.26325119749776e-01   5.30204628218061e-01   6.72418126939250e-02   8.19198245723286e-01
   3.93051695386326e+02   3.22831693522227e-01   5.33692148374290e-01   6.60191076818548e-02   8.20953000168523e-01
   3.93551973318510e+02   3.19395002301243e-01   5.37134603277769e-01   6.48298154747029e-02   8.22673253852855e-01
   3.94052251250695e+02   3.15836506031926e-01   5.40682163959602e-01   6.36141236918871e-02   8.24414143744743e-01
   3.94552529182879e+02   3.12352803116031e-01   5.44159575581155e-01   6.24378675216546e-02   8.26104832093989e-01
   3.95052807115064e+02   3.08845208621235e-01   5.47670475513445e-01   6.12670833000975e-02   8.27797953043070e-01
   3.95553085047248e+02   3.05344595152067e-01   5.51165782267741e-01   6.01128489771769e-02   8.29459536638893e-01
   3.96053362979433e+02   3.01789622669308e-01   5.54712357190563e-01   5.89548134272882e-02   8.31123810132602e-01
   3.96553640911618e+02   2.98180895928902e-01   5.58306895023874e-01   5.77937263149641e-02   8.32787060401769e-01
   3.97053918843802e+02   2.94706474715437e-01   5.61792984200305e-01   5.66876150513014e-02   8.34398851778071e-01
   3.97554196775987e+02   2.91165651336871e-01   5.65336576181950e-01   5.55740788936192e-02   8.36012523598913e-01
   3.98054474708171e+02   2.87582702736333e-01   5.68919772175175e-01   5.44608186266194e-02   8.37623567427844e-01
   3.98554752640356e+02   2.83989414278929e-01   5.72516316147776e-01   5.33574989300800e-02   8.39223761007651e-01
   3.99055030572540e+02   2.80415466567972e-01   5.76088811768807e-01   5.22732526503407e-02   8.40792651393174e-01
   3.99555308504725e+02   2.76886375207946e-01   5.79633815404318e-01   5.12143046725305e-02   8.42342858366516e-01
   4.00055586436909e+02   2.73254139128168e-01   5.83265569493079e-01   5.01381888102437e-02   8.43901498370167e-01
   4.00555864369094e+02   2.69685504060336e-01   5.86851762978028e-01   4.90925259498180e-02   8.45434634247748e-01
   4.01056142301278e+02   2.66090748498241e-01   5.90455183283646e-01   4.80519879648822e-02   8.46951994775931e-01
   4.01556420233463e+02   2.62523778997809e-01   5.94037234297553e-01   4.70312553650823e-02   8.48447531130077e-01
   4.02056698165648e+02   2.58985254165351e-01   5.97602318370366e-01   4.60298990635059e-02   8.49926554729525e-01
   4.02556976097832e+02   2.55357236565690e-01   6.01235061416075e-01   4.50162953847942e-02   8.51402054752687e-01
   4.03057254030017e+02   2.51797700281968e-01   6.04824335399519e-01   4.40323746422652e-02   8.52859182120331e-01
   4.03557531962201e+02   2.48236907778051e-01   6.08414411747443e-01   4.30595369424556e-02   8.54299994044663e-01
   4.04057809894386e+02   2.44657331267113e-01   6.12020747549417e-01   4.20930778166813e-02   8.55729174212353e-01
   4.04558087826570e+02   2.41011331709702e-01   6.15691042664589e-01   4.11205738167938e-02   8.57164315126122e-01
   4.05058365758755e+02   2.37464477641220e-01   6.19270309697819e-01   4.01849559355399e-02   8.58554626733477e-01
   4.05558643690939e+02   2.33900761761454e-01   6.22872212356796e-01   3.92556399568126e-02   8.59941004298849e-01
   4.06058921623124e+02   2.30338818785555e-01   6.26474293038758e-01   3.83374804488303e-02   8.61312989915750e-01
   4.06559199555309e+02   2.26764074421735e-01   6.30090309768245e-01   3.74267351949852e-02   8.62675068664121e-01
   4.07059477487493e+02   2.23284073147024e-01   6.33629822912462e-01   3.65493951341041e-02   8.64006172354716e-01
   4.07559755419678e+02   2.19747136015401e-01   6.37211705476074e-01   3.56685493895280e-02   8.65328309578263e-01
   4.08060033351862e+02   2.16183261772425e-01   6.40830586385419e-01   3.47911166906159e-02   8.66654168489112e-01
   4.08560311284047e+02   2.12638082642462e-01   6.44425391729109e-01   3.39284767929124e-02   8.67953640693430e-01
   4.09060589216231e+02   2.09090313099127e-01   6.48038218899169e-01   3.30748388049595e-02   8.69253649649156e-01
   4.09560867148416e+02   2.05637757035213e-01   6.51558923610015e-01   3.22531211735455e-02   8.70510701111166e-01
   4.10061145080600e+02   2.02118834755616e-01   6.55145001580828e-01   3.14255416695541e-02   8.71774296592048e-01
   4.10561423012785e+02   1.98664187428479e-01   6.58675069230801e-01   3.06219011690122e-02   8.73010734218533e-01
   4.11061700944969e+02   1.95169012885036e-01   6.62247633459883e-01   2.98183190394746e-02   8.74247922808020e-01
   4.11561978877154e+02   1.91719651339269e-01   6.65778015762615e-01   2.90340801102438e-02   8.75460187818866e-01
   4.12062256809339e+02   1.88264722012602e-01   6.69315229158077e-01   2.82575851982297e-02   8.76661693378800e-01
   4.12562534741523e+02   1.84817157783963e-01   6.72851369972185e-01   2.74914920264929e-02   8.77853088645695e-01
   4.13062812673708e+02   1.81382343515037e-01   6.76381023559171e-01   2.67368319591658e-02   8.79032827483440e-01
   4.13563090605892e+02   1.78020005533717e-01   6.79846810004814e-01   2.60059816813070e-02   8.80185562546609e-01
   4.14063368538077e+02   1.74584284032871e-01   6.83379046740594e-01   2.52682975329066e-02   8.81340605087886e-01
   4.14563646470261e+02   1.71211295382090e-01   6.86858655645688e-01   2.45519261975540e-02   8.82473359909479e-01
   4.15063924402446e+02   1.67876333843788e-01   6.90309197355341e-01   2.38513675531043e-02   8.83590457906391e-01
   4.15564202334630e+02   1.64551078025248e-01   6.93755444095038e-01   2.31606880330571e-02   8.84697054393078e-01
   4.16064480266815e+02   1.61238422311853e-01   6.97192015324204e-01   2.24803989635458e-02   8.85790249205151e-01
   4.16564758198999e+02   1.57955968791812e-01   7.00597680113101e-01   2.18138857546459e-02   8.86862203749904e-01
   4.17065036131184e+02   1.54674922393722e-01   7.04014343619520e-01   2.11551088689315e-02   8.87932476224492e-01
   4.17565314063368e+02   1.51423644173026e-01   7.07399485447108e-01   2.05096955366805e-02   8.88981127798477e-01
   4.18065591995553e+02   1.48189816615011e-01   7.10771914162170e-01   1.98749806688792e-02   8.90017361643528e-01
   4.18565869927738e+02   1.44973952736661e-01   7.14134252200562e-01   1.92508759613117e-02   8.91043900080914e-01
   4.19066147859922e+02   1.41776326086016e-01   7.17481035801383e-01   1.86373758120199e-02   8.92056321303060e-01
   4.19566425792107e+02   1.38598322316016e-01   7.20815991326244e-01   1.80345250132794e-02   8.93058818756346e-01
   4.20066703724291e+02   1.35440220817550e-01   7.24133948809178e-01   1.74423079162250e-02   8.94047262755037e-01
   4.20566981656476e+02   1.32303371142590e-01   7.27437806630757e-01   1.68607714820246e-02   8.95025098523445e-01
   4.21067259588660e+02   1.29207409074905e-01   7.30700543772920e-01   1.62933298803377e-02   8.95981465895550e-01
   4.21567537520845e+02   1.26192496949899e-01   7.33903184209044e-01   1.57464280885933e-02   8.96925135336592e-01
   4.22067815453029e+02   1.23130474273388e-01   7.37140399442173e-01   1.51979922640109e-02   8.97858468118315e-01
   4.22568093385214e+02   1.20106056795419e-01   7.40350247920495e-01   1.46624056156922e-02   8.98780640146592e-01
   4.23068371317399e+02   1.17172483676052e-01   7.43479815613920e-01   1.41483684389202e-02   8.99680084689528e-01
   4.23568649249583e+02   1.14183690993765e-01   7.46663050512477e-01   1.36313151484637e-02   9.00580124588204e-01
   4.24068927181768e+02   1.11235315567348e-01   7.49813079023312e-01   1.31271356306331e-02   9.01466372849633e-01
   4.24569205113952e+02   1.08378171763415e-01   7.52883813587579e-01   1.26437615978685e-02   9.02332017026488e-01
